EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,BusinessTravel,DistanceFromHome,JobLevel,MonthlyIncome,PercentSalaryHike,OverTime,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,StockOptionLevel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition,Attrition_Numeric,Tenure_Band
2259,30,Male,Married,Research & Development,Research Scientist,3,Human Resources,Travel_Rarely,1,1,4982,15,No,2,2,1,2,1,2,6,2,4,4,3,3,3,No,0,2-3 yrs
2260,26,Male,Divorced,Sales,Sales Executive,3,Technical Degree,Travel_Frequently,14,5,9866,20,No,3,1,0,1,1,3,1,0,2,4,3,3,3,No,0,0-1 yrs
2261,34,Female,Married,Sales,Sales Executive,4,Technical Degree,Travel_Rarely,1,2,4912,20,No,6,3,3,3,3,4,4,0,3,2,3,3,3,No,0,2-3 yrs
2262,26,Female,Married,Research & Development,Laboratory Technician,3,Life Sciences,Non-Travel,14,4,8239,17,No,3,0,0,0,0,1,2,0,1,3,3,3,4,No,0,0-1 yrs
2263,37,Female,Single,Research & Development,Laboratory Technician,3,Marketing,Travel_Frequently,1,2,5191,16,No,6,0,0,0,0,2,2,2,4,3,3,3,3,Yes,1,0-1 yrs
2264,28,Female,Married,Sales,Sales Executive,4,Technical Degree,Travel_Frequently,8,3,9625,11,No,10,4,1,0,2,4,2,0,1,3,3,3,3,No,0,4-6 yrs
2265,33,Male,Married,Sales,Manager,2,Marketing,Non-Travel,1,4,11534,18,No,1,0,0,0,0,2,0,0,1,3,3,2,3,Yes,1,0-1 yrs
2266,27,Male,Married,Research & Development,Laboratory Technician,3,Technical Degree,Travel_Frequently,25,3,6903,15,Yes,2,1,1,1,1,3,4,1,1,1,1,3,3,Yes,1,0-1 yrs
2267,48,Male,Married,Research & Development,Laboratory Technician,1,Medical,Travel_Frequently,3,1,4693,18,Yes,12,6,4,0,6,3,3,3,2,2,3,3,3,Yes,1,4-6 yrs
2268,32,Female,Divorced,Research & Development,Manufacturing Director,2,Medical,Travel_Rarely,14,3,7273,18,No,1,1,1,0,1,2,4,0,2,3,3,3,4,No,0,0-1 yrs
2269,40,Female,Married,Research & Development,Manufacturing Director,4,Other,Non-Travel,1,1,3803,13,No,5,3,2,1,3,1,3,0,1,4,3,2,3,No,0,2-3 yrs
2270,48,Male,Single,Research & Development,Manufacturing Director,2,Other,Travel_Rarely,1,2,5832,18,No,14,9,4,1,3,3,2,2,4,4,1,3,3,No,0,7+ yrs
2271,38,Female,Married,Human Resources,HR Manager,4,Marketing,Travel_Rarely,21,2,6283,14,No,7,3,1,3,3,5,3,0,4,1,3,3,3,No,0,2-3 yrs
2272,52,Male,Married,Research & Development,Research Scientist,3,Marketing,Travel_Rarely,1,3,7170,22,No,9,6,3,1,1,2,2,1,3,1,3,2,3,No,0,4-6 yrs
2273,34,Female,Married,Research & Development,Research Scientist,3,Marketing,Travel_Rarely,6,1,3486,13,No,9,6,1,1,0,5,2,1,3,4,3,3,4,Yes,1,4-6 yrs
2274,37,Female,Married,Research & Development,Research Director,4,Other,Travel_Rarely,12,1,2318,16,No,10,3,2,1,0,1,3,1,4,2,1,3,3,Yes,1,2-3 yrs
2275,30,Male,Single,Research & Development,Research Scientist,2,Marketing,Travel_Rarely,1,4,9611,11,Yes,4,4,1,3,4,1,2,0,1,2,3,3,3,Yes,1,4-6 yrs
2276,37,Female,Married,Sales,Sales Executive,3,Technical Degree,Travel_Rarely,5,2,6961,11,Yes,30,26,0,0,12,3,1,0,3,3,3,3,4,No,0,7+ yrs
2277,34,Female,Married,Research & Development,Research Scientist,2,Other,Travel_Rarely,15,3,11123,19,No,24,22,0,6,0,0,3,2,2,4,1,2,3,No,0,7+ yrs
2278,45,Female,Single,Human Resources,HR Manager,4,Marketing,Travel_Rarely,17,3,6175,20,No,8,1,1,1,1,1,5,2,3,4,4,3,3,No,0,0-1 yrs
2279,41,Male,Single,Human Resources,HR Manager,3,Marketing,Travel_Rarely,1,4,6928,11,No,2,0,0,0,0,1,4,1,2,3,3,2,3,Yes,1,0-1 yrs
2280,37,Female,Single,Sales,Manager,3,Technical Degree,Travel_Rarely,8,1,1096,11,No,11,5,5,0,0,1,2,0,2,3,2,1,3,Yes,1,4-6 yrs
2281,19,Female,Married,Research & Development,Research Director,5,Other,Travel_Frequently,11,2,5921,14,No,2,1,1,1,1,2,1,1,2,1,3,1,4,Yes,1,0-1 yrs
2282,32,Female,Single,Research & Development,Laboratory Technician,2,Human Resources,Non-Travel,12,2,6151,16,No,2,0,0,0,0,3,2,0,1,3,2,2,3,No,0,0-1 yrs
2283,40,Male,Single,Research & Development,Laboratory Technician,2,Other,Travel_Rarely,7,1,3829,15,No,8,5,2,0,0,0,2,1,3,4,2,3,3,No,0,4-6 yrs
2284,34,Female,Single,Sales,Sales Representative,2,Marketing,Travel_Frequently,17,2,6239,11,Yes,7,3,3,3,1,3,3,1,2,4,3,2,3,Yes,1,2-3 yrs
2285,40,Female,Single,Sales,Sales Executive,3,Other,Travel_Frequently,11,2,8022,11,No,7,6,2,4,0,6,3,2,3,3,3,3,4,No,0,4-6 yrs
2286,28,Male,Married,Research & Development,Research Scientist,2,Marketing,Travel_Rarely,2,1,1835,15,No,6,0,0,0,0,2,5,0,3,4,3,3,3,No,0,0-1 yrs
2287,39,Male,Married,Sales,Sales Representative,4,Medical,Travel_Rarely,3,4,10865,22,No,12,6,0,5,1,2,2,1,4,1,1,2,3,No,0,4-6 yrs
2288,42,Female,Single,Research & Development,Research Scientist,3,Medical,Travel_Frequently,1,3,9351,19,No,22,17,0,0,0,4,3,0,3,4,2,3,3,No,0,7+ yrs
2289,29,Male,Single,Research & Development,Research Director,3,Medical,Travel_Rarely,1,2,5804,11,Yes,6,0,0,0,0,3,2,1,1,1,1,2,3,Yes,1,0-1 yrs
2290,44,Male,Single,Research & Development,Research Director,3,Medical,Travel_Rarely,1,1,3564,13,No,7,4,4,4,4,3,5,1,1,1,3,3,3,No,0,4-6 yrs
2291,30,Female,Divorced,Research & Development,Research Scientist,3,Human Resources,Travel_Frequently,6,2,3929,18,Yes,3,0,0,0,0,4,5,1,4,4,2,3,3,Yes,1,0-1 yrs
2292,23,Female,Divorced,Research & Development,Laboratory Technician,3,Other,Travel_Rarely,29,3,10042,16,No,20,16,0,0,1,3,3,2,2,2,3,3,3,No,0,7+ yrs
2293,30,Male,Married,Sales,Sales Representative,3,Other,Travel_Rarely,8,1,4156,14,No,14,8,3,0,2,2,4,1,4,4,3,2,4,No,0,7+ yrs
2294,39,Female,Divorced,Research & Development,Laboratory Technician,3,Human Resources,Non-Travel,1,3,5206,15,No,6,2,0,2,2,4,2,0,4,3,2,3,4,No,0,2-3 yrs
2295,47,Female,Divorced,Research & Development,Manufacturing Director,2,Technical Degree,Travel_Rarely,6,2,5734,14,No,2,2,1,2,2,0,3,0,2,3,2,2,3,No,0,2-3 yrs
2296,35,Female,Single,Research & Development,Laboratory Technician,3,Medical,Non-Travel,12,4,10878,15,No,8,2,1,1,0,2,2,3,2,1,3,1,3,No,0,2-3 yrs
2297,51,Female,Divorced,Research & Development,Manufacturing Director,3,Human Resources,Travel_Rarely,10,1,2349,18,No,18,11,2,2,0,2,3,2,3,1,2,3,3,No,0,7+ yrs
2298,30,Male,Married,Research & Development,Research Director,4,Life Sciences,Travel_Frequently,19,5,12276,11,No,12,6,0,3,0,6,2,0,3,4,4,3,3,No,0,4-6 yrs
2299,21,Female,Divorced,Research & Development,Manufacturing Director,1,Technical Degree,Travel_Frequently,8,1,5150,20,No,2,2,2,0,1,0,3,2,1,1,1,3,3,No,0,2-3 yrs
2300,27,Female,Divorced,Sales,Sales Representative,1,Human Resources,Travel_Frequently,2,3,8937,12,Yes,8,3,1,0,3,0,3,1,3,2,2,3,3,No,0,2-3 yrs
2301,27,Male,Divorced,Sales,Sales Executive,3,Technical Degree,Non-Travel,4,2,5354,12,No,4,1,1,1,1,3,0,2,2,1,3,3,3,No,0,0-1 yrs
2302,28,Male,Single,Research & Development,Research Director,3,Other,Travel_Frequently,1,2,5419,19,No,8,5,4,2,0,5,4,0,3,3,3,4,3,No,0,4-6 yrs
2303,47,Female,Married,Research & Development,Research Director,3,Medical,Travel_Frequently,8,2,6346,20,No,5,5,4,5,1,0,3,1,2,3,3,3,3,No,0,4-6 yrs
2304,36,Female,Single,Sales,Sales Representative,3,Life Sciences,Travel_Rarely,2,1,5533,14,Yes,8,7,1,2,0,4,1,3,4,3,3,1,3,No,0,7+ yrs
2305,25,Female,Single,Research & Development,Laboratory Technician,1,Technical Degree,Travel_Rarely,7,1,2362,21,No,1,1,1,1,1,5,0,1,4,4,4,4,3,Yes,1,0-1 yrs
2306,55,Female,Married,Sales,Manager,5,Marketing,Travel_Rarely,1,4,9292,22,Yes,8,1,0,1,1,4,2,0,4,4,4,2,3,No,0,0-1 yrs
2307,32,Female,Divorced,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Rarely,2,1,5869,13,No,8,5,0,2,2,3,5,1,3,4,1,3,3,No,0,4-6 yrs
2308,29,Male,Married,Research & Development,Research Director,4,Medical,Travel_Frequently,7,2,7310,11,Yes,19,16,1,2,2,2,2,0,4,4,2,2,4,No,0,7+ yrs
2309,44,Female,Married,Research & Development,Laboratory Technician,2,Other,Travel_Rarely,1,5,10644,20,Yes,11,6,2,2,3,1,6,0,4,2,2,4,3,No,0,4-6 yrs
2310,45,Female,Married,Sales,Sales Executive,3,Other,Travel_Frequently,10,1,3948,15,Yes,7,0,0,0,0,7,4,3,2,3,3,3,3,No,0,0-1 yrs
2311,37,Female,Married,Research & Development,Research Director,1,Other,Travel_Rarely,27,3,6808,11,Yes,2,2,1,2,0,0,5,2,3,2,1,3,3,Yes,1,2-3 yrs
2312,33,Male,Single,Human Resources,HR Manager,3,Technical Degree,Non-Travel,12,1,2682,14,Yes,6,0,0,0,0,3,5,0,4,3,3,2,4,Yes,1,0-1 yrs
2313,34,Male,Single,Research & Development,Research Director,3,Life Sciences,Non-Travel,4,1,3444,17,Yes,3,0,0,0,0,1,4,0,3,2,4,3,4,Yes,1,0-1 yrs
2314,45,Male,Single,Sales,Manager,4,Other,Travel_Rarely,12,4,8733,12,No,2,1,0,1,0,0,2,1,2,1,2,4,3,No,0,0-1 yrs
2315,36,Male,Married,Research & Development,Manufacturing Director,3,Human Resources,Travel_Frequently,1,2,4027,15,No,5,1,1,1,0,1,4,0,3,1,2,3,3,No,0,0-1 yrs
2316,33,Male,Married,Research & Development,Manufacturing Director,4,Medical,Travel_Frequently,2,2,6778,11,No,4,2,2,0,2,3,4,0,4,2,3,3,3,No,0,2-3 yrs
2317,40,Male,Married,Sales,Manager,1,Life Sciences,Travel_Rarely,2,1,3445,11,Yes,5,0,0,0,0,1,1,0,3,3,3,3,3,Yes,1,0-1 yrs
2318,34,Female,Married,Sales,Sales Representative,1,Other,Travel_Rarely,7,1,4242,11,Yes,2,0,0,0,0,2,1,0,3,4,4,3,3,No,0,0-1 yrs
2319,27,Male,Divorced,Research & Development,Research Director,5,Technical Degree,Travel_Rarely,17,1,3927,11,No,5,0,0,0,0,1,2,0,3,4,2,2,3,No,0,0-1 yrs
2320,30,Female,Married,Research & Development,Research Scientist,3,Marketing,Travel_Rarely,2,3,7961,16,Yes,7,0,0,0,0,1,1,1,4,4,2,3,3,No,0,0-1 yrs
2321,43,Male,Married,Sales,Sales Executive,3,Life Sciences,Travel_Rarely,8,2,6670,11,No,5,3,1,3,0,5,2,1,4,1,3,4,3,No,0,2-3 yrs
2322,38,Female,Divorced,Sales,Manager,4,Human Resources,Travel_Rarely,5,2,6736,19,No,14,8,6,2,3,5,3,2,4,1,3,3,3,No,0,7+ yrs
2323,34,Female,Married,Research & Development,Research Scientist,4,Medical,Travel_Rarely,14,5,11213,11,No,11,8,6,0,1,4,3,0,3,2,4,4,3,No,0,7+ yrs
2324,41,Male,Married,Human Resources,HR Manager,3,Life Sciences,Travel_Rarely,1,1,3355,18,Yes,16,9,1,3,1,3,3,0,4,3,1,2,3,Yes,1,7+ yrs
2325,26,Male,Married,Sales,Manager,5,Other,Travel_Frequently,12,1,6807,14,No,8,5,1,0,2,4,4,0,3,4,3,3,4,Yes,1,4-6 yrs
2326,21,Male,Married,Sales,Sales Executive,3,Other,Travel_Rarely,1,3,8078,11,No,7,7,5,0,3,2,2,0,2,1,3,3,3,No,0,7+ yrs
2327,47,Male,Married,Research & Development,Research Director,3,Technical Degree,Non-Travel,1,2,6956,15,No,9,3,0,2,3,2,1,1,4,4,3,1,4,No,0,2-3 yrs
2328,45,Male,Married,Research & Development,Manufacturing Director,1,Other,Travel_Rarely,9,2,6745,16,No,10,6,1,0,2,3,2,1,1,3,4,2,3,No,0,4-6 yrs
2329,36,Female,Single,Research & Development,Laboratory Technician,4,Life Sciences,Travel_Rarely,6,3,8197,11,No,8,5,1,2,5,3,1,0,3,3,3,3,3,No,0,4-6 yrs
2330,52,Male,Single,Research & Development,Manufacturing Director,2,Human Resources,Travel_Rarely,6,3,9121,18,No,6,2,0,1,1,2,4,0,3,2,2,2,4,No,0,2-3 yrs
2331,37,Female,Married,Research & Development,Research Director,4,Marketing,Travel_Rarely,5,2,6368,17,Yes,14,12,10,4,0,2,2,1,3,2,2,2,3,No,0,7+ yrs
2332,33,Male,Single,Research & Development,Laboratory Technician,3,Other,Travel_Rarely,1,2,5929,19,Yes,9,9,8,0,0,2,5,2,3,3,3,3,3,Yes,1,7+ yrs
2333,38,Male,Divorced,Research & Development,Manufacturing Director,1,Life Sciences,Travel_Rarely,27,4,10945,14,No,11,9,3,2,1,3,1,3,4,4,4,3,3,No,0,7+ yrs
2334,22,Male,Married,Sales,Manager,3,Other,Travel_Rarely,3,1,4134,11,No,12,8,0,0,2,2,1,2,2,3,4,2,3,No,0,7+ yrs
2335,52,Female,Divorced,Sales,Manager,3,Other,Travel_Rarely,2,2,5304,18,Yes,4,0,0,0,0,1,3,1,3,3,3,1,3,No,0,0-1 yrs
2336,34,Male,Married,Sales,Manager,2,Marketing,Travel_Rarely,11,1,5622,19,Yes,4,0,0,0,0,0,1,0,3,4,4,3,3,No,0,0-1 yrs
2337,31,Female,Married,Research & Development,Laboratory Technician,3,Marketing,Travel_Rarely,2,3,7493,16,Yes,6,1,1,1,1,4,2,0,2,1,2,4,3,Yes,1,0-1 yrs
2338,24,Male,Single,Sales,Sales Executive,4,Marketing,Travel_Rarely,1,2,6774,11,No,4,2,2,2,2,5,2,2,4,2,3,3,3,No,0,2-3 yrs
2339,52,Female,Married,Sales,Sales Executive,3,Technical Degree,Travel_Rarely,18,3,7910,18,No,5,3,2,0,2,3,2,0,4,3,3,4,3,No,0,2-3 yrs
2340,25,Male,Single,Research & Development,Research Scientist,5,Life Sciences,Travel_Rarely,3,1,3413,18,Yes,5,3,0,0,0,2,1,2,1,4,4,2,3,No,0,2-3 yrs
2341,35,Female,Single,Research & Development,Manufacturing Director,4,Human Resources,Travel_Frequently,21,1,6150,25,No,6,2,0,2,1,0,3,0,3,2,3,4,3,Yes,1,2-3 yrs
2342,41,Male,Divorced,Sales,Sales Executive,2,Life Sciences,Non-Travel,1,2,5044,17,No,9,3,1,0,0,0,2,0,4,2,2,2,3,No,0,2-3 yrs
2343,39,Female,Married,Research & Development,Laboratory Technician,5,Human Resources,Travel_Rarely,1,1,5683,15,No,5,5,5,1,4,0,2,2,1,1,2,3,3,Yes,1,4-6 yrs
2344,44,Male,Single,Research & Development,Research Scientist,4,Marketing,Travel_Rarely,6,5,12394,12,No,9,6,1,2,4,1,2,1,1,3,1,3,3,No,0,4-6 yrs
2345,32,Male,Divorced,Research & Development,Research Director,2,Human Resources,Travel_Frequently,8,2,5179,11,Yes,6,1,1,1,0,3,5,1,4,4,3,3,3,Yes,1,0-1 yrs
2346,50,Female,Married,Research & Development,Manufacturing Director,3,Human Resources,Travel_Rarely,2,1,4998,11,No,14,11,11,2,1,1,2,1,2,3,3,4,3,No,0,7+ yrs
2347,45,Female,Married,Research & Development,Research Director,3,Medical,Travel_Rarely,4,4,11255,20,No,16,15,1,4,0,1,3,1,3,4,3,2,3,Yes,1,7+ yrs
2348,44,Male,Single,Research & Development,Laboratory Technician,3,Marketing,Travel_Rarely,1,2,6526,25,No,4,3,1,3,3,6,3,1,2,1,4,2,3,No,0,2-3 yrs
2349,47,Male,Divorced,Research & Development,Laboratory Technician,4,Life Sciences,Travel_Rarely,4,2,8767,11,No,16,13,3,5,13,3,2,1,2,2,3,3,3,No,0,7+ yrs
2350,34,Female,Married,Sales,Manager,1,Marketing,Travel_Frequently,2,4,10314,15,No,10,3,3,1,3,1,5,1,3,4,3,3,3,No,0,2-3 yrs
2351,39,Male,Single,Sales,Sales Representative,1,Life Sciences,Travel_Rarely,4,2,6771,13,No,3,0,0,0,0,3,3,1,3,1,3,2,3,No,0,0-1 yrs
2352,18,Female,Single,Sales,Manager,1,Marketing,Travel_Rarely,7,1,3089,16,No,3,2,0,1,0,3,2,1,2,2,2,4,3,No,0,2-3 yrs
2353,37,Female,Single,Research & Development,Laboratory Technician,2,Human Resources,Travel_Rarely,3,3,7448,15,No,6,6,1,4,1,3,3,1,3,4,3,1,4,No,0,4-6 yrs
2354,32,Female,Married,Sales,Manager,3,Medical,Travel_Rarely,3,1,5021,11,Yes,6,2,1,0,1,2,2,1,3,2,3,3,3,Yes,1,2-3 yrs
2355,27,Male,Married,Research & Development,Research Director,2,Human Resources,Travel_Rarely,1,1,3984,14,No,3,1,0,0,0,3,2,1,1,2,4,2,3,Yes,1,0-1 yrs
2356,41,Female,Married,Sales,Sales Representative,4,Medical,Travel_Frequently,23,1,5075,11,No,4,0,0,0,0,5,4,1,2,1,3,4,3,No,0,0-1 yrs
2357,34,Male,Married,Research & Development,Manufacturing Director,1,Medical,Travel_Rarely,1,1,4124,16,No,1,0,0,0,0,2,3,0,3,1,3,4,3,No,0,0-1 yrs
2358,32,Male,Single,Research & Development,Manufacturing Director,3,Human Resources,Non-Travel,3,1,4075,12,Yes,4,2,1,2,2,7,5,0,2,2,3,1,3,Yes,1,2-3 yrs
2359,38,Female,Single,Research & Development,Research Director,4,Human Resources,Travel_Rarely,29,1,2794,17,Yes,6,0,0,0,0,3,2,2,4,3,3,3,3,No,0,0-1 yrs
2360,23,Male,Divorced,Sales,Sales Representative,3,Life Sciences,Travel_Rarely,21,1,5734,13,No,10,9,2,1,0,4,2,1,1,3,3,3,3,Yes,1,7+ yrs
2361,41,Female,Single,Research & Development,Manufacturing Director,1,Marketing,Travel_Rarely,2,3,10178,12,Yes,18,16,6,5,2,4,1,1,4,3,3,2,3,No,0,7+ yrs
2362,43,Female,Single,Sales,Sales Representative,1,Human Resources,Travel_Rarely,5,2,5065,17,Yes,4,1,1,1,1,3,2,1,3,4,2,1,3,No,0,0-1 yrs
2363,28,Male,Divorced,Research & Development,Laboratory Technician,4,Life Sciences,Travel_Frequently,1,1,2651,15,No,1,1,1,0,1,0,2,0,4,2,4,3,3,No,0,0-1 yrs
2364,18,Male,Married,Research & Development,Manufacturing Director,3,Other,Travel_Rarely,1,1,4618,15,No,4,0,0,0,0,2,3,0,1,4,2,3,3,No,0,0-1 yrs
2365,29,Female,Single,Human Resources,Human Resources,2,Medical,Travel_Rarely,7,1,2705,14,No,7,2,0,2,0,3,3,2,4,3,1,3,3,No,0,2-3 yrs
2366,42,Male,Married,Research & Development,Research Scientist,5,Other,Travel_Frequently,16,3,7541,21,Yes,4,3,3,2,3,0,4,0,4,1,4,2,3,No,0,2-3 yrs
2367,31,Male,Married,Research & Development,Research Scientist,5,Human Resources,Travel_Rarely,12,3,7366,16,Yes,4,1,1,0,1,5,6,1,1,2,2,3,3,Yes,1,0-1 yrs
2368,23,Female,Married,Sales,Manager,3,Life Sciences,Travel_Rarely,2,5,10938,15,Yes,6,3,2,1,3,4,3,3,2,3,3,3,3,Yes,1,2-3 yrs
2369,31,Female,Divorced,Research & Development,Laboratory Technician,3,Human Resources,Travel_Frequently,9,4,9741,11,No,15,9,2,2,0,1,1,0,2,1,3,2,3,Yes,1,7+ yrs
2370,29,Male,Single,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Frequently,10,1,4485,20,No,5,2,2,2,1,2,2,2,4,3,2,3,3,Yes,1,2-3 yrs
2371,36,Female,Married,Research & Development,Research Scientist,3,Human Resources,Travel_Rarely,1,3,7957,22,Yes,6,0,0,0,0,1,2,1,2,2,2,3,3,Yes,1,0-1 yrs
2372,40,Male,Married,Research & Development,Research Director,1,Other,Travel_Rarely,7,1,4566,15,Yes,8,2,1,2,2,3,3,0,4,3,3,3,3,No,0,2-3 yrs
2373,31,Male,Married,Sales,Sales Representative,3,Medical,Travel_Rarely,14,1,2968,12,No,8,1,0,1,1,1,5,0,3,2,1,4,3,No,0,0-1 yrs
2374,35,Male,Divorced,Research & Development,Research Director,1,Life Sciences,Non-Travel,1,1,3651,13,No,9,2,2,1,2,3,2,0,4,4,2,3,3,No,0,2-3 yrs
2375,36,Female,Married,Research & Development,Research Director,4,Medical,Travel_Rarely,2,4,11710,16,No,0,0,0,0,0,2,3,0,4,1,4,3,3,No,0,0-1 yrs
2376,33,Male,Single,Sales,Sales Representative,1,Marketing,Travel_Rarely,4,1,4501,15,No,11,7,2,0,6,4,2,0,2,3,4,3,3,No,0,7+ yrs
2377,52,Male,Divorced,Sales,Sales Executive,3,Technical Degree,Travel_Frequently,7,1,2985,16,Yes,2,1,1,1,1,3,4,3,2,1,4,3,3,No,0,0-1 yrs
2378,52,Female,Married,Research & Development,Research Director,2,Other,Travel_Frequently,1,5,15272,15,No,11,5,1,4,5,3,4,0,3,2,3,3,3,No,0,4-6 yrs
2379,24,Female,Single,Research & Development,Research Director,3,Marketing,Travel_Rarely,1,3,9192,22,No,1,1,1,0,1,6,2,1,2,4,1,2,3,Yes,1,0-1 yrs
2380,32,Female,Divorced,Research & Development,Manufacturing Director,5,Life Sciences,Travel_Rarely,4,5,11377,16,Yes,10,10,0,2,6,1,2,0,1,1,3,3,3,No,0,7+ yrs
2381,40,Female,Married,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Frequently,1,1,5024,11,Yes,12,5,1,4,2,3,2,1,4,4,3,2,4,No,0,4-6 yrs
2382,34,Male,Married,Human Resources,HR Manager,4,Life Sciences,Travel_Rarely,12,5,10935,16,Yes,4,2,0,1,2,1,3,1,2,3,4,4,3,Yes,1,2-3 yrs
2383,41,Male,Single,Sales,Sales Executive,3,Other,Travel_Rarely,3,4,9093,11,Yes,9,4,2,0,3,6,3,1,4,3,3,4,3,No,0,4-6 yrs
2384,23,Female,Divorced,Research & Development,Research Scientist,3,Life Sciences,Travel_Rarely,5,1,2326,17,No,2,2,2,2,2,2,0,1,3,1,3,3,3,No,0,2-3 yrs
2385,42,Female,Single,Research & Development,Manufacturing Director,2,Life Sciences,Travel_Rarely,10,5,12819,14,No,3,3,2,0,3,2,0,3,2,4,4,4,3,No,0,2-3 yrs
2386,20,Female,Married,Research & Development,Manufacturing Director,3,Other,Travel_Frequently,9,2,5175,15,Yes,6,3,0,0,1,3,4,2,4,2,3,3,3,No,0,2-3 yrs
2387,20,Female,Single,Research & Development,Manufacturing Director,5,Life Sciences,Travel_Rarely,2,1,5490,18,Yes,34,33,11,2,1,2,5,0,2,4,2,4,3,Yes,1,7+ yrs
2388,40,Female,Single,Sales,Manager,2,Marketing,Travel_Frequently,8,3,5480,11,No,8,8,8,0,3,3,4,1,4,3,2,3,3,No,0,7+ yrs
2389,37,Male,Married,Sales,Sales Executive,3,Medical,Travel_Rarely,5,1,4030,14,No,8,1,0,1,1,1,4,2,2,3,3,2,4,No,0,0-1 yrs
2390,48,Female,Married,Research & Development,Research Director,4,Human Resources,Travel_Rarely,29,1,4601,11,Yes,8,5,4,4,5,5,6,0,4,1,2,3,3,No,0,4-6 yrs
2391,46,Male,Divorced,Research & Development,Research Director,3,Marketing,Travel_Rarely,1,1,3168,13,No,1,0,0,0,0,1,2,1,4,1,3,3,3,Yes,1,0-1 yrs
2392,18,Male,Married,Research & Development,Research Scientist,2,Other,Travel_Rarely,2,1,6180,11,Yes,8,3,1,0,1,4,6,0,3,4,2,3,4,Yes,1,2-3 yrs
2393,38,Female,Married,Research & Development,Manufacturing Director,2,Marketing,Non-Travel,1,2,1950,20,Yes,8,1,1,0,1,4,5,1,1,2,3,3,3,Yes,1,0-1 yrs
2394,29,Female,Married,Research & Development,Manufacturing Director,4,Marketing,Travel_Rarely,18,4,8821,16,No,10,9,6,1,0,3,2,0,2,3,3,3,3,Yes,1,7+ yrs
2395,36,Female,Married,Research & Development,Research Director,3,Life Sciences,Travel_Frequently,10,4,10971,16,Yes,11,4,1,0,0,1,2,0,4,2,4,3,3,Yes,1,4-6 yrs
2396,38,Male,Single,Research & Development,Research Scientist,5,Human Resources,Travel_Rarely,2,5,12972,14,No,15,11,3,1,1,3,3,0,4,3,2,3,3,No,0,7+ yrs
2397,37,Male,Single,Research & Development,Laboratory Technician,3,Human Resources,Travel_Frequently,2,4,9824,17,Yes,38,33,3,5,4,4,2,0,3,1,2,2,4,No,0,7+ yrs
2398,45,Male,Married,Research & Development,Research Scientist,4,Other,Non-Travel,11,2,7789,15,No,9,7,0,6,2,6,0,1,1,2,2,4,3,Yes,1,7+ yrs
2399,38,Female,Divorced,Sales,Sales Representative,3,Medical,Travel_Rarely,1,1,3427,18,No,2,0,0,0,0,5,5,2,3,1,2,3,3,No,0,0-1 yrs
2400,27,Male,Married,Research & Development,Laboratory Technician,2,Human Resources,Travel_Rarely,1,2,7278,17,No,3,1,1,0,1,1,2,1,2,3,2,3,3,No,0,0-1 yrs
2401,28,Female,Married,Research & Development,Research Scientist,3,Other,Travel_Rarely,3,2,5734,13,No,11,4,4,2,2,1,4,0,4,3,3,3,3,No,0,4-6 yrs
2402,31,Female,Married,Research & Development,Manufacturing Director,5,Marketing,Travel_Rarely,29,3,6308,13,No,20,14,2,0,0,3,5,0,3,3,3,3,3,Yes,1,7+ yrs
2403,18,Male,Single,Research & Development,Research Director,1,Human Resources,Travel_Rarely,29,2,6587,19,No,18,13,3,9,0,3,1,1,3,1,3,2,3,No,0,7+ yrs
2404,32,Male,Married,Sales,Sales Representative,3,Technical Degree,Travel_Rarely,12,1,2879,19,No,7,0,0,0,0,4,5,1,3,3,1,2,4,No,0,0-1 yrs
2405,44,Female,Married,Research & Development,Laboratory Technician,2,Life Sciences,Travel_Rarely,8,1,3104,14,No,10,4,4,4,0,4,2,1,4,4,3,2,4,No,0,4-6 yrs
2406,33,Female,Married,Research & Development,Research Director,5,Human Resources,Travel_Rarely,1,1,6349,21,Yes,10,9,0,0,8,5,4,1,3,4,1,2,4,Yes,1,7+ yrs
2407,23,Male,Married,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Rarely,1,1,5381,17,No,15,11,1,1,3,5,5,2,4,4,3,3,3,Yes,1,7+ yrs
2408,40,Female,Divorced,Research & Development,Laboratory Technician,3,Marketing,Non-Travel,2,1,4649,12,No,9,8,3,5,0,4,2,1,4,4,3,3,4,No,0,7+ yrs
2409,24,Female,Married,Research & Development,Research Director,2,Other,Travel_Frequently,2,3,9606,13,Yes,6,4,3,0,0,1,2,1,3,4,3,2,3,Yes,1,4-6 yrs
2410,25,Female,Married,Sales,Manager,1,Marketing,Travel_Rarely,1,5,10980,11,No,5,0,0,0,0,2,5,0,3,3,2,2,3,No,0,0-1 yrs
2411,34,Female,Single,Research & Development,Manufacturing Director,2,Human Resources,Travel_Frequently,1,5,9498,11,Yes,12,5,4,0,2,1,4,0,3,3,3,3,3,No,0,4-6 yrs
